step,price,volume
0,0.9950124792,6
1,1,4
2,1,4
3,1.005012521,6
4,1,4
5,1,4
6,1,4
7,1.010050167,4
8,1.010050167,4
9,1.010050167,8
10,1.015113065,4
11,1.027881615,7
12,1.025315121,5
13,1.02020134,4
14,1.025315121,4
15,1.02020134,4
16,1.017654022,5
17,1.027881615,22
18,1.022755034,28
19,1.030454534,23
20,1.04602786,24
21,1.030454534,16
22,1.033033893,19
23,1.043416056,18
24,1.04602786,37
25,1.053902562,23
26,1.064494459,30
27,1.038211997,24
28,1.033033893,24
29,1.030454534,25
30,1.048646201,19
31,1.040810774,21
32,1.056540615,24
33,1.056540615,24
34,1.04602786,18
35,1.043416056,21
36,1.017654022,28
37,1.022755034,14
38,1.005012521,21
39,1.007528195,19
40,0.9975031224,20
41,0.9950124792,21
42,0.9925280548,11
43,1.007528195,30
44,1.012578452,22
45,0.9950124792,21
46,1,20
47,0.9900498337,18
48,0.9900498337,24
49,0.9925280548,21
50,0.9925280548,4
51,0.9925280548,4
52,0.9975031224,4
53,1,7
54,0.9975031224,5
55,1.002503128,4
56,1.002503128,4
57,0.9975031224,4
58,1.007528195,4
59,1.007528195,4
60,1.002503128,4
61,1.002503128,4
62,1.007528195,4
63,1.005012521,5
64,1.010050167,6
65,1.010050167,4
66,1.010050167,4
67,1.010050167,4
68,1.010050167,4
69,1.010050167,4
70,1.005012521,4
71,0.9975031224,5
72,0.9975031224,4
73,0.9975031224,6
74,0.9975031224,4
75,0.9950124792,5
76,0.9875778005,7
77,0.9925280548,4
78,0.9900498337,7
79,0.9900498337,4
80,0.9900498337,4
81,0.9950124792,8
82,1,4
83,1,4
84,1.005012521,4
85,0.9975031224,5
86,1,5
87,1.005012521,4
88,1.007528195,5
89,1.002503128,4
90,1.002503128,6
91,1.007528195,4
92,1,5
93,1,4
94,0.9975031224,5
95,1.007528195,4
96,1.002503128,4
97,1.010050167,5
98,1.015113065,4
99,1.010050167,4
100,1.005012521,4
101,1.015113065,4
102,1.022755034,7
103,1.015113065,5
104,1.015113065,4
105,1.010050167,4
106,1.02020134,6
107,1.015113065,4
108,1.027881615,17
109,1.010050167,21
110,0.9925280548,23
111,1.012578452,22
112,1.030454534,29
113,1.017654022,27
114,1.010050167,25
115,1.002503128,17
116,1,17
117,1.005012521,16
118,0.9975031224,23
119,1,25
120,0.9950124792,20
121,0.9875778005,17
122,1.012578452,14
123,1.010050167,25
124,1.012578452,27
125,1.005012521,29
126,1,24
127,1.007528195,23
128,1.015113065,21
129,1,22
130,0.9826522357,15
131,0.9826522357,26
132,0.9975031224,28
133,1.012578452,26
134,1.027881615,26
135,1.043416056,28
136,1.035619709,21
137,1.033033893,27
138,1.051271096,23
139,1.048646201,33
140,1.06983026,28
141,1.04602786,23
142,1.059185271,25
143,1.048646201,22
144,1.048646201,16
145,1.059185271,20
146,1.048646201,26
147,1.040810774,21
148,1.025315121,24
149,1.022755034,17
150,1.035619709,23
151,1.061836547,24
152,1.030454534,26
153,1.022755034,25
154,1.04602786,31
155,1.061836547,22
156,1.051271096,4
157,1.04602786,8
158,1.051271096,6
159,1.056540615,18
160,1.059185271,17
161,1.043416056,10
162,1.056540615,17
163,1.059185271,21
164,1.033033893,24
165,1.035619709,23
166,1.025315121,18
167,1.051271096,34
168,1.040810774,22
169,1.030454534,18
170,1.038211997,15
171,1.056540615,27
172,1.056540615,28
173,1.048646201,15
174,1.061836547,21
175,1.035619709,20
176,1.015113065,30
177,1.007528195,31
178,1.022755034,14
179,1.025315121,23
180,1.005012521,24
181,1.005012521,4
182,1,4
183,0.9975031224,7
184,0.9925280548,4
185,0.9900498337,5
186,0.9801986733,4
187,0.9801986733,4
188,0.9704455335,4
189,0.9631944177,5
190,0.9631944177,4
191,0.9536104731,4
192,0.9441218904,4
193,0.9488543211,4
194,0.9417645336,5
195,0.9417645336,4
196,0.946485148,6
197,0.9417645336,4
198,0.9370674634,4
199,0.9417645336,4
200,0.946485148,4
201,0.9417645336,6
202,0.946485148,4
203,0.9512294245,4
204,0.946485148,4
205,0.9441218904,7
206,0.9512294245,5
207,0.9512294245,4
208,0.9512294245,6
209,0.9512294245,4
210,0.946485148,4
211,0.9488543211,5
212,0.9488543211,4
213,0.9417645336,5
214,0.9417645336,4
215,0.946485148,4
216,0.9441218904,7
217,0.9394130628,4
218,0.9417645336,25
219,0.9347277206,19
220,0.9231163464,29
221,0.9277434863,18
222,0.8958341353,26
223,0.8913661439,26
224,0.8891405117,29
225,0.9071023416,16
226,0.8891405117,32
227,0.9003245226,27
228,0.9231163464,36
229,0.9208114379,17
230,0.911649211,26
231,0.9536104731,32
232,0.9488543211,26
233,0.9441218904,20
234,0.9441218904,22
235,0.9536104731,18
236,0.9441218904,28
237,0.9536104731,22
238,0.9512294245,27
239,0.9347277206,23
240,0.9254270244,16
241,0.9417645336,23
242,0.9536104731,23
243,0.9607894392,25
244,0.9656054163,20
245,0.9680224498,23
246,0.975309912,31
247,0.9851119396,22
248,0.9925280548,17
249,0.9950124792,19
250,0.9925280548,23
251,1.010050167,23
252,1.007528195,25
253,1.010050167,21
254,1.015113065,18
255,1,22
256,0.9900498337,22
257,1.027881615,23
258,1.027881615,16
259,1.035619709,31
260,1.010050167,26
261,1,24
262,0.9925280548,31
263,0.9875778005,22
264,0.975309912,25
265,0.9801986733,18
266,0.9900498337,32
267,0.9656054163,26
268,0.9851119396,22
269,0.9900498337,20
270,0.9851119396,20
271,0.9925280548,27
272,0.9801986733,25
273,0.9680224498,29
274,0.9583904655,28
275,0.9826522357,20
276,0.9826522357,20
277,0.9704455335,27
278,0.975309912,26
279,1.002503128,23
280,1.005012521,23
281,0.9875778005,23
282,0.9875778005,26
283,0.9826522357,24
284,0.9900498337,27
285,1.002503128,21
286,1.025315121,31
287,1.027881615,21
288,1.043416056,24
289,1.033033893,26
290,1.048646201,24
291,1.025315121,21
292,1.027881615,23
293,1.02020134,19
294,1.015113065,18
295,1.025315121,22
296,1.02020134,20
297,1.033033893,19
298,1.030454534,21
299,1.040810774,24
300,1.051271096,24
301,1.064494459,23
302,1.061836547,23
303,1.064494459,23
304,1.059185271,26
305,1.06983026,20
306,1.056540615,21
307,1.077884151,24
308,1.080582232,25
309,1.059185271,28
310,1.067159024,17
311,1.072508181,24
312,1.080582232,27
313,1.072508181,19
314,1.077884151,16
315,1.088717067,18
316,1.096913142,29
317,1.091442264,28
318,1.099658855,25
319,1.096913142,27
