step,price,volume
0,1,4
1,1,4
2,1.005012521,4
3,1.007528195,5
4,1.007528195,8
5,1.005012521,5
6,1.005012521,4
7,1.015113065,8
8,1.010050167,6
9,1.010050167,6
10,1.012578452,5
11,1.007528195,4
12,1.012578452,4
13,1.012578452,4
14,1.02020134,7
15,1.02020134,4
16,1.025315121,8
17,1.02020134,4
18,1.02020134,4
19,1.010050167,4
20,0.9950124792,6
21,0.9900498337,4
22,0.9728746826,19
23,0.9631944177,32
24,0.9607894392,17
25,0.9417645336,16
26,0.9254270244,29
27,0.9277434863,19
28,0.911649211,27
29,0.9093729345,21
30,0.9231163464,18
31,0.9394130628,25
32,0.946485148,29
33,0.9370674634,22
34,0.946485148,6
35,0.946485148,4
36,0.946485148,4
37,0.9559974818,4
38,0.9559974818,6
39,0.946485148,6
40,0.946485148,4
41,0.9536104731,5
42,0.9607894392,5
43,0.9559974818,4
44,0.9583904655,5
45,0.9680224498,4
46,0.9680224498,4
47,0.9631944177,4
48,0.9631944177,4
49,0.9728746826,6
50,0.9631944177,4
51,0.9631944177,4
52,0.9583904655,4
53,0.9583904655,4
54,0.9583904655,4
55,0.9680224498,4
56,0.9704455335,7
57,0.9656054163,4
58,0.9656054163,4
59,0.9607894392,6
60,0.9559974818,6
61,0.9559974818,4
62,0.9607894392,4
63,0.9656054163,4
64,0.9656054163,4
65,0.9728746826,5
66,0.9704455335,5
67,0.9704455335,4
68,0.9704455335,4
69,0.9801986733,4
70,0.9900498337,4
71,0.9875778005,5
72,0.9875778005,4
73,0.9875778005,4
74,0.9777512372,4
75,0.9801986733,5
76,0.9801986733,4
77,0.9851119396,4
78,0.9925280548,7
79,1,5
80,0.9925280548,5
81,0.9975031224,4
82,0.9975031224,4
83,0.9875778005,4
84,0.9925280548,4
85,0.9975031224,4
86,0.9950124792,5
87,1,6
88,0.9925280548,5
89,0.9950124792,5
90,0.9975031224,5
91,0.9875778005,4
92,0.9851119396,5
93,0.9975031224,5
94,1.007528195,4
95,1.005012521,5
96,1,6
97,1.005012521,8
98,1.010050167,4
99,1.033033893,23
100,1.035619709,29
101,1.022755034,31
102,1.040810774,25
103,1.017654022,33
104,1.040810774,13
105,1.056540615,26
106,1.067159024,24
107,1.043416056,29
108,1.035619709,21
109,1.043416056,17
110,1.040810774,27
111,1.04602786,26
112,1.04602786,26
113,1.025315121,30
114,1.025315121,16
115,0.9925280548,23
116,0.9875778005,18
117,0.9851119396,29
118,0.9826522357,21
119,1.005012521,19
120,1.007528195,21
121,1.007528195,28
122,1.015113065,29
123,1.010050167,20
124,1.02020134,32
125,1.035619709,28
126,1.040810774,28
127,1.033033893,27
128,1.02020134,27
129,1.015113065,16
130,0.9851119396,24
131,0.9801986733,24
132,0.975309912,16
133,0.9656054163,26
134,0.9680224498,25
135,0.9536104731,24
136,0.9704455335,19
137,0.975309912,26
138,0.9728746826,23
139,0.9583904655,30
140,0.9559974818,23
141,0.9583904655,25
142,0.9680224498,26
143,0.9680224498,16
144,0.9631944177,22
145,0.9417645336,33
146,0.9631944177,23
147,0.9583904655,18
148,0.9704455335,23
149,0.9925280548,29
150,0.9851119396,19
151,0.9656054163,36
152,0.9607894392,16
153,0.9512294245,24
154,0.9512294245,28
155,0.9631944177,23
156,0.9680224498,26
157,0.9777512372,18
158,0.9704455335,23
159,0.9488543211,25
160,0.9559974818,13
161,0.9559974818,32
162,0.9583904655,21
163,0.9559974818,25
164,0.9536104731,19
165,0.9559974818,21
166,0.9680224498,29
167,0.9801986733,23
168,0.9851119396,26
169,0.9851119396,22
170,0.9950124792,30
171,0.9851119396,16
172,0.9801986733,16
173,0.9851119396,16
174,1.002503128,29
175,1.022755034,22
176,1.015113065,17
177,1,26
178,1.012578452,21
179,1.012578452,24
180,1.015113065,21
181,1.02020134,30
182,1.027881615,31
183,1.012578452,22
184,1.002503128,20
185,0.9900498337,23
186,0.9777512372,29
187,0.9925280548,34
188,0.9975031224,26
189,0.9925280548,30
190,0.9875778005,20
191,0.9777512372,20
192,0.9875778005,32
193,0.9875778005,28
194,0.9631944177,28
195,0.9801986733,17
196,1.002503128,29
197,0.9826522357,22
198,0.975309912,7
199,0.9704455335,6
200,0.9631944177,5
201,0.9631944177,6
202,0.9680224498,6
203,0.9680224498,4
204,0.9631944177,4
205,0.9680224498,4
206,0.9728746826,6
207,0.9728746826,4
208,0.9680224498,8
209,0.9728746826,4
210,0.9680224498,4
211,0.9631944177,20
212,0.9777512372,14
213,0.9607894392,29
214,0.9536104731,29
215,0.9512294245,31
216,0.9512294245,28
217,0.9559974818,22
218,0.9607894392,26
219,0.9875778005,25
220,0.9777512372,22
221,0.9656054163,21
222,0.9728746826,27
223,0.9777512372,30
224,1.007528195,28
225,1.012578452,24
226,1.027881615,24
227,1.025315121,15
228,1.017654022,17
229,1.038211997,26
230,1.038211997,20
231,1.053902562,28
232,1.035619709,23
233,0.9975031224,21
234,0.9826522357,32
235,0.9851119396,17
236,1.002503128,33
237,1.010050167,19
238,0.9925280548,19
239,0.9704455335,29
240,0.9851119396,26
241,0.9826522357,13
242,0.9801986733,23
243,0.9826522357,21
244,0.9728746826,16
245,0.9826522357,30
246,0.9536104731,24
247,0.9607894392,23
248,0.9583904655,21
249,0.9512294245,25
250,0.9631944177,25
251,0.9512294245,17
252,0.9583904655,23
253,0.9254270244,28
254,0.9370674634,15
255,0.9162188717,29
256,0.9347277206,18
257,0.9512294245,27
258,0.9441218904,27
259,0.9347277206,26
260,0.9277434863,29
261,0.9162188717,27
262,0.904837418,27
263,0.8935973471,19
264,0.8847059049,26
265,0.8869204367,29
266,0.8847059049,29
267,0.8802934158,30
268,0.8780954309,19
269,0.8869204367,22
270,0.8980765225,23
271,0.8913661439,23
272,0.8935973471,25
273,0.8780954309,23
274,0.8802934158,21
275,0.87153435,18
276,0.8564151775,27
277,0.858558894,27
278,0.858558894,18
279,0.8628624383,18
280,0.8693582354,23
281,0.8671875543,29
282,0.8847059049,32
283,0.8780954309,23
284,0.8891405117,31
285,0.8980765225,34
286,0.8913661439,31
287,0.8891405117,33
288,0.8780954309,25
289,0.8759029341,29
290,0.8693582354,33
291,0.8478937041,28
292,0.8290291182,33
293,0.8415582888,26
294,0.8228346581,23
295,0.8228346581,20
296,0.8373609993,21
297,0.8311042839,19
298,0.8311042839,24
299,0.8269591339,16
300,0.8269591339,16
301,0.8331846439,23
302,0.8415582888,24
303,0.8415582888,38
304,0.852143789,21
305,0.8671875543,19
306,0.8628624383,24
307,0.87153435,24
308,0.8693582354,19
309,0.8737159117,24
310,0.858558894,31
311,0.8564151775,13
312,0.8607079764,22
313,0.8671875543,25
314,0.8759029341,28
315,0.8737159117,31
316,0.8847059049,21
317,0.8913661439,23
318,0.911649211,21
319,0.904837418,25
320,0.9071023416,25
321,0.9093729345,25
322,0.9185122844,24
323,0.9370674634,26
324,0.9323938199,32
325,0.9347277206,27
326,0.9488543211,28
327,0.9559974818,27
328,0.9607894392,20
329,0.9826522357,23
330,0.9777512372,24
331,0.9631944177,24
332,0.9656054163,23
333,0.9900498337,24
334,0.9975031224,27
335,1.007528195,24
336,1.010050167,23
337,1.033033893,19
338,1.038211997,22
339,1.02020134,23
340,1.022755034,31
341,1.022755034,26
342,1.027881615,22
343,1.02020134,29
344,1.017654022,19
345,1.007528195,26
346,1.012578452,22
347,1.002503128,22
348,1.005012521,21
349,0.9875778005,17
350,0.9925280548,24
351,0.9583904655,30
352,0.946485148,29
353,0.9323938199,30
354,0.9162188717,19
355,0.8980765225,30
356,0.9231163464,29
357,0.9347277206,25
358,0.9254270244,22
359,0.9417645336,27
360,0.9488543211,23
361,0.946485148,23
362,0.9656054163,20
363,0.9975031224,31
364,1.007528195,22
365,1.027881615,28
366,1.061836547,27
367,1.035619709,26
368,1.053902562,23
369,1.067159024,25
370,1.096913142,29
371,1.105170918,21
372,1.113490861,19
373,1.133148453,31
374,1.12468163,17
375,1.127496852,23
376,1.107937302,27
377,1.12468163,20
378,1.135984868,30
379,1.147401706,22
380,1.144536784,17
381,1.144536784,20
382,1.173510871,26
383,1.191246217,28
384,1.200214151,19
385,1.224460085,28
386,1.206230249,28
387,1.215310986,25
388,1.20321844,20
389,1.197217363,18
390,1.20321844,28
391,1.188271821,19
392,1.179393119,23
393,1.179393119,26
394,1.176448318,23
395,1.200214151,22
396,1.194228058,22
397,1.173510871,29
398,1.173510871,20
399,1.161834243,24
400,1.15603957,20
401,1.147401706,19
402,1.147401706,22
403,1.12468163,24
404,1.11627807,19
405,1.11071061,24
406,1.085998673,29
407,1.080582232,28
408,1.091442264,28
409,1.102411442,22
410,1.096913142,30
411,1.099658855,21
412,1.107937302,21
413,1.091442264,18
414,1.113490861,28
415,1.107937302,22
416,1.102411442,20
417,1.099658855,23
418,1.094174284,30
419,1.085998673,27
420,1.094174284,13
421,1.091442264,29
422,1.121873438,23
423,1.12468163,21
424,1.11071061,25
425,1.107937302,27
426,1.133148453,27
427,1.119072257,25
428,1.133148453,17
429,1.144536784,6
430,1.144536784,4
431,1.144536784,4
432,1.138828383,4
433,1.150273799,4
434,1.15603957,8
435,1.150273799,4
436,1.15603957,4
437,1.161834243,4
438,1.153153081,7
439,1.164742462,4
440,1.170580758,4
441,1.167657961,7
442,1.170580758,5
443,1.164742462,4
444,1.170580758,4
445,1.164742462,4
446,1.158933285,6
447,1.179393119,7
448,1.170580758,7
449,1.170580758,4
450,1.15603957,5
451,1.15603957,4
452,1.15603957,4
453,1.161834243,4
454,1.158933285,5
455,1.167657961,23
456,1.15603957,22
457,1.161834243,26
458,1.153153081,17
459,1.135984868,22
460,1.11071061,21
461,1.121873438,18
462,1.119072257,25
463,1.119072257,20
464,1.15603957,29
465,1.147401706,21
466,1.135984868,26
467,1.121873438,23
468,1.107937302,31
469,1.105170918,25
470,1.11071061,20
471,1.105170918,22
472,1.121873438,26
473,1.121873438,18
474,1.119072257,19
475,1.138828383,29
476,1.138828383,22
477,1.138828383,28
478,1.133148453,22
479,1.138828383,18
480,1.11627807,26
481,1.11627807,22
482,1.11627807,24
483,1.11627807,26
484,1.127496852,14
485,1.091442264,25
486,1.12468163,22
487,1.138828383,31
488,1.141679016,23
489,1.141679016,30
490,1.133148453,25
491,1.121873438,28
492,1.12468163,25
493,1.121873438,23
494,1.12468163,23
495,1.121873438,19
496,1.11627807,18
497,1.119072257,23
498,1.127496852,25
499,1.119072257,19
500,1.127496852,23
501,1.135984868,23
502,1.147401706,20
503,1.158933285,24
504,1.167657961,17
505,1.164742462,19
506,1.173510871,25
507,1.191246217,22
508,1.212276504,21
509,1.206230249,22
510,1.18234529,24
511,1.170580758,18
512,1.170580758,4
513,1.164742462,4
514,1.164742462,4
515,1.164742462,4
516,1.167657961,5
517,1.167657961,4
518,1.161834243,4
519,1.173510871,6
520,1.173510871,4
521,1.173510871,4
522,1.167657961,6
523,1.164742462,5
524,1.164742462,4
525,1.164742462,4
526,1.164742462,8
527,1.164742462,4
528,1.170580758,4
529,1.176448318,4
530,1.170580758,4
531,1.176448318,4
532,1.176448318,4
533,1.179393119,5
534,1.185304851,4
535,1.179393119,4
536,1.179393119,4
537,1.179393119,4
538,1.179393119,4
539,1.179393119,4
540,1.170580758,5
541,1.164742462,4
542,1.164742462,6
543,1.170580758,4
544,1.161834243,5
545,1.15603957,6
546,1.170580758,5
547,1.176448318,4
548,1.18234529,4
549,1.179393119,5
550,1.185304851,4
551,1.185304851,4
552,1.188271821,5
553,1.18234529,4
554,1.18234529,4
555,1.176448318,4
556,1.18234529,6
557,1.188271821,4
558,1.188271821,4
559,1.176448318,4
560,1.188271821,6
561,1.197217363,5
562,1.197217363,8
563,1.20321844,4
564,1.209249598,4
565,1.215310986,4
566,1.215310986,4
567,1.221402758,6
568,1.227525065,4
569,1.221402758,4
570,1.221402758,4
571,1.224460085,7
572,1.224460085,4
573,1.218353065,4
574,1.224460085,4
575,1.227525065,7
576,1.215310986,4
577,1.215310986,4
578,1.215310986,4
579,1.20321844,4
580,1.197217363,4
581,1.191246217,4
582,1.197217363,4
583,1.185304851,4
584,1.18234529,5
585,1.176448318,4
586,1.173510871,5
587,1.167657961,4
588,1.167657961,6
589,1.161834243,8
590,1.161834243,4
591,1.173510871,4
592,1.167657961,4
593,1.179393119,6
594,1.191246217,4
595,1.185304851,4
596,1.179393119,4
597,1.191246217,6
598,1.179393119,4
599,1.18234529,5
600,1.197217363,5
601,1.191246217,4
602,1.191246217,4
603,1.191246217,4
604,1.191246217,4
605,1.20321844,4
606,1.20321844,4
607,1.20321844,4
608,1.209249598,4
609,1.215310986,4
610,1.212276504,5
611,1.212276504,6
612,1.212276504,4
613,1.20321844,7
614,1.20321844,4
615,1.215310986,6
616,1.221402758,4
617,1.227525065,4
618,1.23367806,8
619,1.227525065,4
620,1.221402758,4
621,1.227525065,4
622,1.23367806,4
623,1.227525065,4
624,1.215310986,8
625,1.209249598,4
626,1.209249598,4
627,1.215310986,6
628,1.206230249,7
629,1.200214151,4
630,1.20321844,5
631,1.20321844,4
632,1.20321844,4
633,1.215310986,4
634,1.221402758,4
635,1.227525065,8
636,1.221402758,4
637,1.215310986,4
638,1.20321844,6
639,1.197217363,4
640,1.191246217,4
641,1.200214151,7
642,1.209249598,5
643,1.209249598,4
644,1.221402758,4
645,1.224460085,5
646,1.218353065,4
647,1.218353065,4
648,1.212276504,4
649,1.218353065,4
650,1.218353065,4
651,1.218353065,4
652,1.218353065,4
653,1.236766114,8
654,1.236766114,4
655,1.236766114,4
656,1.24296543,4
657,1.24296543,4
658,1.24296543,6
659,1.236766114,4
660,1.24296543,24
661,1.25545744,20
662,1.252322716,25
663,1.287239496,25
664,1.264908769,27
665,1.280819362,35
666,1.290461621,19
667,1.300176468,25
668,1.290461621,23
669,1.326441775,29
670,1.353237676,30
671,1.370259311,25
672,1.363425114,26
673,1.349858808,18
674,1.353237676,17
675,1.343126359,25
676,1.30669363,25
677,1.319826119,20
678,1.326441775,24
679,1.343126359,23
680,1.343126359,26
681,1.363425114,18
682,1.349858808,34
683,1.326441775,33
684,1.293691811,24
685,1.296930087,25
686,1.293691811,23
687,1.284025417,25
688,1.277621313,14
689,1.274431249,5
690,1.268074997,4
691,1.274431249,4
692,1.274431249,4
693,1.274431249,4
694,1.268074997,4
695,1.264908769,5
696,1.264908769,6
697,1.25545744,5
698,1.24919582,4
699,1.24296543,4
700,1.227525065,7
701,1.224460085,5
702,1.212276504,4
703,1.212276504,10
704,1.215310986,7
705,1.209249598,4
706,1.200214151,5
707,1.206230249,4
708,1.206230249,4
709,1.212276504,4
710,1.212276504,4
711,1.224460085,8
712,1.224460085,4
713,1.221402758,5
714,1.224460085,5
715,1.230597717,4
716,1.236766114,4
717,1.236766114,4
718,1.230597717,4
719,1.224460085,4
720,1.215310986,5
721,1.209249598,4
722,1.206230249,5
723,1.218353065,4
724,1.221402758,7
725,1.227525065,4
726,1.236766114,7
727,1.236766114,8
728,1.230597717,4
729,1.218353065,4
730,1.218353065,6
731,1.224460085,4
732,1.218353065,4
733,1.212276504,8
734,1.209249598,5
735,1.218353065,7
736,1.221402758,5
737,1.215310986,4
738,1.215310986,4
739,1.209249598,4
740,1.209249598,4
741,1.212276504,5
742,1.212276504,4
743,1.218353065,4
744,1.206230249,6
745,1.212276504,4
746,1.206230249,4
747,1.20321844,5
748,1.209249598,4
749,1.209249598,4
750,1.221402758,4
751,1.215310986,4
752,1.209249598,6
753,1.200214151,5
754,1.206230249,8
755,1.200214151,4
756,1.206230249,4
757,1.200214151,4
758,1.200214151,4
759,1.209249598,7
760,1.206230249,5
761,1.218353065,4
762,1.224460085,4
763,1.239861897,5
764,1.252322716,4
765,1.252322716,4
766,1.246076731,4
767,1.24296543,5
768,1.236766114,4
769,1.246076731,5
770,1.246076731,4
771,1.239861897,4
772,1.24296543,7
773,1.25545744,4
774,1.24919582,4
775,1.24919582,4
776,1.24296543,10
777,1.236766114,4
778,1.236766114,4
779,1.239861897,5
780,1.23367806,4
781,1.236766114,7
782,1.236766114,4
783,1.230597717,4
784,1.224460085,4
785,1.218353065,4
786,1.215310986,5
787,1.215310986,4
788,1.221402758,4
789,1.221402758,4
790,1.209249598,4
791,1.209249598,4
792,1.197217363,4
793,1.200214151,5
794,1.194228058,4
795,1.20321844,9
796,1.191246217,4
797,1.191246217,4
798,1.191246217,4
799,1.197217363,4
800,1.191246217,4
801,1.197217363,4
802,1.197217363,4
803,1.197217363,4
804,1.20321844,4
805,1.197217363,4
806,1.179393119,8
807,1.179393119,4
808,1.170580758,5
809,1.170580758,4
810,1.164742462,6
811,1.158933285,4
812,1.170580758,6
813,1.176448318,4
814,1.185304851,5
815,1.188271821,5
816,1.194228058,4
817,1.191246217,7
818,1.197217363,6
819,1.191246217,4
820,1.158933285,19
821,1.138828383,19
822,1.12468163,23
823,1.133148453,21
824,1.11627807,20
825,1.11071061,22
826,1.105170918,26
827,1.107937302,23
828,1.099658855,23
829,1.113490861,15
830,1.133148453,25
831,1.153153081,35
832,1.150273799,5
833,1.144536784,4
834,1.138828383,4
835,1.144536784,4
836,1.144536784,4
837,1.147401706,5
838,1.158933285,4
839,1.158933285,4
840,1.170580758,4
841,1.167657961,7
842,1.173510871,4
843,1.161834243,4
844,1.167657961,6
845,1.167657961,4
846,1.173510871,4
847,1.161834243,6
848,1.15603957,4
849,1.161834243,4
850,1.176448318,5
851,1.18234529,4
852,1.18234529,4
853,1.188271821,4
854,1.191246217,5
855,1.179393119,4
856,1.179393119,4
857,1.173510871,6
858,1.176448318,5
859,1.158933285,8
860,1.164742462,4
861,1.164742462,4
862,1.164742462,4
863,1.164742462,4
864,1.176448318,4
865,1.170580758,4
866,1.176448318,4
867,1.18234529,6
868,1.188271821,4
869,1.188271821,4
870,1.188271821,4
871,1.176448318,4
872,1.167657961,15
873,1.179393119,20
874,1.194228058,25
875,1.185304851,17
876,1.20321844,26
877,1.209249598,22
878,1.218353065,23
879,1.206230249,26
880,1.206230249,24
881,1.221402758,29
882,1.212276504,23
883,1.236766114,26
884,1.218353065,22
885,1.197217363,31
886,1.209249598,24
887,1.191246217,26
888,1.185304851,20
889,1.188271821,29
890,1.194228058,24
891,1.218353065,18
892,1.218353065,24
893,1.206230249,28
894,1.209249598,29
895,1.18234529,23
896,1.209249598,27
897,1.206230249,23
898,1.206230249,22
899,1.212276504,38
900,1.20321844,21
901,1.197217363,18
902,1.20321844,22
903,1.170580758,21
904,1.144536784,21
905,1.141679016,25
906,1.138828383,27
907,1.127496852,18
908,1.119072257,21
909,1.12468163,30
910,1.153153081,26
911,1.158933285,20
912,1.144536784,19
913,1.150273799,28
914,1.150273799,24
915,1.161834243,24
916,1.179393119,22
917,1.164742462,19
918,1.161834243,23
919,1.141679016,21
920,1.133148453,29
921,1.127496852,26
922,1.121873438,26
923,1.11627807,22
924,1.119072257,25
925,1.105170918,23
926,1.102411442,25
927,1.094174284,21
928,1.096913142,27
929,1.080582232,26
930,1.072508181,21
931,1.056540615,32
932,1.051271096,20
933,1.064494459,21
934,1.067159024,23
935,1.056540615,20
936,1.085998673,27
937,1.056540615,33
938,1.061836547,28
939,1.067159024,30
940,1.048646201,25
941,1.059185271,28
942,1.056540615,27
943,1.061836547,26
944,1.064494459,33
945,1.06983026,24
946,1.067159024,21
947,1.096913142,25
948,1.11071061,19
949,1.12468163,21
950,1.13031912,28
951,1.127496852,21
952,1.138828383,18
953,1.15603957,24
954,1.161834243,20
955,1.164742462,27
956,1.173510871,19
957,1.170580758,17
958,1.150273799,25
959,1.167657961,18
960,1.161834243,24
961,1.135984868,27
962,1.138828383,31
963,1.167657961,36
964,1.147401706,23
965,1.135984868,22
966,1.15603957,29
967,1.153153081,21
968,1.147401706,26
969,1.13031912,18
970,1.107937302,24
971,1.102411442,26
972,1.11071061,29
973,1.102411442,29
974,1.121873438,29
975,1.11627807,24
976,1.107937302,17
977,1.133148453,29
978,1.133148453,26
979,1.13031912,25
980,1.13031912,20
981,1.119072257,24
982,1.099658855,25
983,1.099658855,12
984,1.088717067,26
985,1.067159024,28
986,1.077884151,38
987,1.067159024,26
988,1.051271096,26
989,1.048646201,21
990,1.025315121,27
991,1.033033893,5
992,1.040810774,7
993,1.053902562,5
994,1.056540615,5
995,1.051271096,4
996,1.051271096,4
997,1.056540615,4
998,1.056540615,4
999,1.048646201,7
1000,1.043416056,8
1001,1.033033893,4
1002,1.033033893,6
1003,1.040810774,5
1004,1.035619709,4
1005,1.04602786,4
1006,1.06983026,19
1007,1.075192806,24
1008,1.06983026,16
1009,1.091442264,32
1010,1.067159024,25
1011,1.072508181,16
1012,1.080582232,17
1013,1.072508181,23
1014,1.080582232,21
1015,1.064494459,22
1016,1.048646201,24
1017,1.035619709,25
1018,1.04602786,26
1019,1.043416056,21
1020,1.040810774,29
1021,1.040810774,28
1022,1.077884151,22
1023,1.067159024,28
1024,1.059185271,23
1025,1.048646201,28
1026,1.030454534,25
1027,1.04602786,20
1028,1.043416056,23
1029,1.056540615,33
1030,1.035619709,30
1031,1.027881615,21
1032,1.030454534,31
1033,1.033033893,27
1034,1.015113065,23
1035,1.015113065,24
1036,1.015113065,22
1037,1.02020134,20
1038,1.02020134,24
1039,1.04602786,26
1040,1.072508181,20
1041,1.056540615,24
1042,1.064494459,23
1043,1.051271096,21
1044,1.051271096,26
1045,1.067159024,28
1046,1.067159024,18
1047,1.061836547,28
1048,1.043416056,21
1049,1.043416056,28
1050,1.040810774,23
