step,price,volume
0,0.9900498337,6
1,0.9925280548,27
2,0.9900498337,23
3,0.975309912,20
4,0.9875778005,27
5,0.9826522357,20
6,0.9680224498,20
7,0.9925280548,20
8,1.007528195,20
9,1.007528195,26
10,1.012578452,24
11,1.017654022,20
12,1.010050167,23
13,1.017654022,19
14,1.012578452,24
15,1.027881615,28
16,1.030454534,25
17,1.022755034,7
18,1.017654022,6
19,1.012578452,4
20,1.012578452,6
21,1.012578452,4
22,1.017654022,4
23,1.017654022,4
24,1.015113065,7
25,1.010050167,6
26,0.9950124792,22
27,1.007528195,15
28,1,21
29,1.017654022,31
30,1.005012521,19
31,1.010050167,18
32,0.9950124792,26
33,0.9925280548,23
34,1.007528195,26
35,1.010050167,23
36,1.010050167,22
37,1.012578452,17
38,1.012578452,24
39,0.9900498337,27
40,0.9900498337,28
41,0.975309912,20
42,1.005012521,26
43,1.002503128,31
44,0.9851119396,19
45,0.9826522357,17
46,0.9656054163,25
47,0.9536104731,21
48,0.9488543211,12
49,0.9536104731,22
50,0.9559974818,31
51,0.9441218904,25
52,0.9347277206,14
53,0.9300657467,20
54,0.9441218904,22
55,0.946485148,21
56,0.9323938199,28
57,0.9417645336,24
58,0.9559974818,24
59,0.9536104731,31
60,0.9347277206,14
61,0.9277434863,25
62,0.9300657467,23
63,0.9254270244,20
64,0.9394130628,30
65,0.9417645336,25
66,0.9417645336,28
67,0.9323938199,12
68,0.9488543211,27
69,0.9488543211,18
70,0.946485148,21
71,0.9417645336,26
72,0.9488543211,27
73,0.9536104731,24
74,0.9323938199,23
75,0.9231163464,22
76,0.9254270244,21
77,0.9231163464,23
78,0.9277434863,18
79,0.9277434863,26
80,0.9300657467,27
81,0.9347277206,28
82,0.9347277206,30
83,0.9488543211,22
84,0.9559974818,23
85,0.9512294245,4
86,0.9536104731,7
87,0.9536104731,4
88,0.9536104731,8
89,0.9631944177,6
90,0.9631944177,4
91,0.9631944177,4
92,0.9607894392,9
93,0.9704455335,4
94,0.9704455335,4
95,0.9704455335,4
96,0.9704455335,4
97,0.9680224498,7
98,0.9777512372,4
99,0.9826522357,4
100,0.975309912,5
101,0.9851119396,6
102,0.9801986733,4
103,0.9728746826,7
104,0.9728746826,4
105,0.9777512372,4
106,0.9826522357,6
107,0.9875778005,4
108,0.9875778005,4
109,0.9875778005,4
110,0.9875778005,4
111,0.9925280548,4
112,0.9826522357,4
113,0.9826522357,6
114,0.9826522357,4
115,0.9875778005,4
116,0.9777512372,4
117,0.9851119396,5
118,0.9801986733,4
119,0.9801986733,4
120,0.9826522357,5
121,0.9826522357,4
122,0.9851119396,5
123,0.9900498337,4
124,0.9851119396,6
125,0.9950124792,8
126,1.005012521,6
127,1.005012521,4
128,1,6
129,1,4
130,1,4
131,1.002503128,5
132,0.9975031224,4
133,0.9975031224,8
134,1.002503128,4
135,0.9975031224,4
136,0.9975031224,4
137,0.9900498337,5
138,0.9950124792,8
139,0.9950124792,4
140,1.005012521,4
141,1.005012521,4
142,0.9975031224,5
143,0.9875778005,6
144,0.9925280548,4
145,0.9801986733,7
146,0.975309912,4
147,0.9801986733,4
148,0.9777512372,5
149,0.9801986733,5
150,0.9875778005,9
151,0.9975031224,6
152,0.9925280548,4
153,0.9975031224,4
154,0.9900498337,5
155,0.9900498337,4
156,0.9851119396,4
157,0.9851119396,22
158,0.9801986733,28
159,0.9925280548,21
160,0.9777512372,28
161,0.9777512372,18
162,0.9728746826,22
163,0.9925280548,20
164,0.9975031224,24
165,1.017654022,26
166,1.015113065,25
167,0.9975031224,21
168,0.9975031224,24
169,0.9875778005,28
170,0.9826522357,14
171,1,19
172,1.033033893,21
173,1.056540615,25
174,1.064494459,25
175,1.061836547,25
176,1.059185271,21
177,1.059185271,4
178,1.059185271,4
179,1.059185271,4
180,1.053902562,4
181,1.053902562,4
182,1.048646201,4
183,1.053902562,4
184,1.043416056,4
185,1.035619709,5
186,1.035619709,4
